from_id,from_name,message,created_time,likes_count,comments_count,id,post_id
10152396061557136,Amanda Isa,"AÑOS DE CRISIS...que le pasa a esta señora? Años que no hicieron nada para que se abrieran puestos de trabajo, años de fabricas cerradas y nunca hizo una marcha! QUE POBREZA DE PENSAMIENTO TIENE LA CLASE POLITICA!!!!",2017-03-03T19:47:36+0000,13,0,1270769169675739_1271759002910089,257679404318059_1270769169675739
10204064766316098,Laura Lumumba,"Liliana Olivero un abrazo enorme por ser una persona íntegra y comprometida. No habría machistas de no haber mujeres machistas como las que se quejan encima, de resentidas nomás, contra las del mismo género que siempre salen a luchar por nuestros derechos.",2017-03-05T00:24:24+0000,0,0,1270769169675739_1273003099452346,257679404318059_1270769169675739
1950792124946213,Graciela Rojas Zunini,"Macri es responsable? Creo que olvidó tomar la medicación de la memoria porque hasta donde sé, este hombre hace sólo 15 meses que está en gestión...Los gobiernos anteriores no cuentan? Parece que los K pagaban muy bien a quien mantuviera la boca cerrada. Por favor...aprendan a hacer propaganda con un pensamiento crítico real..",2017-03-06T19:23:13+0000,1,0,1270769169675739_1274754725943850,257679404318059_1270769169675739
10208625177804466,Mariela Font,"Las mujeres tenemos las mismas problematicas seamos del partido k seamos,si no les cae bien  marchen bajo otra bandera,pero no nos desunamos,las consignas son humanas no partidistas ,yo no voy bajo ninguna bandera,voy por kiero las mismas oportunidades,los mismos derechos ,y k se nos respeten las diferencias para no tener k ser una mujer disfrazada de varon para  tener los mismos privilegios k los hombres sean de la clase k sean o del partido k sean",2017-03-03T20:41:20+0000,1,2,1270769169675739_1271793919573264,257679404318059_1270769169675739
10202449046323686,Martin Caracciolo Gomez,Que raro. Un politico oportunista utilizando una marcha legitima para hacer politica... Y mas raro de la izquierda... Ponele...,2017-03-06T17:42:16+0000,1,0,1270769169675739_1274673929285263,257679404318059_1270769169675739
970967019668655,Clari Huesped,"Liliana Olivero ;   anda a lavarte el culo  vos y la mierda de los zurdos;;;  x q no lo hicieron cuando estaba la zorra??,? O TAMBIEN A VOS TE PAGARON???  DAN ASCOOOOOOO!!!!",2017-03-06T21:13:11+0000,0,0,1270769169675739_1274823409270315,257679404318059_1270769169675739
252693585214575,Mirella Leiva,"Sra.  Olivera sufre. de amnesia.?  Se le olvido todos. los desmanejos y corrupción,  ajustes. y saqueo. que hubo en la decada ganada? Dejen gobernar en paz. a un gobierno. elegido. democráticamente.  Siempre. hay tiempo para hacer la crítica. que corresponda",2017-03-04T20:04:34+0000,11,3,1270769169675739_1272836266135696,257679404318059_1270769169675739
1388111824539294,Gabriel Roberto Reyna,Es política está marcha???..O es otra marcha más de las feministas que siguen demonizando al hombre x el sólo hecho de ser hombre??....Esta vez no voy no estoy de acuerdo,2017-03-06T04:51:11+0000,2,0,1270769169675739_1274218542664135,257679404318059_1270769169675739
576288029181131,Lily Suarez,"Qué pena..  no es la idea !! Ahora ,banderas políticas....Que les pasa????  Respeto x favor..!!!",2017-03-06T13:06:28+0000,0,0,1270769169675739_1274469312639058,257679404318059_1270769169675739
1474506802880171,Anita Caravetta,"Entendí bien?  O la marcha de #ni una menos es solo para ustedes? ?? No mezclen las cosas no sean inmaduras. ..luchar X los derechos y violencia de género no abarca partido político,  religión,  raza,  color, genero!  X favor! !! Ignorantes! !! Que se creen con superioridad X ser K? ?? Llámense al silencio y pidan perdón xq no les va a alcanzar esta vida ! Pero a los ciegos no le gustan los sordos y un corazón no se endurece xq si.....ciegos,  sordos, decerebrados y sin valor alguno! !! Después llaman a la paz ....no sean tan hipocritas!!!",2017-03-05T00:56:33+0000,2,2,1270769169675739_1273020692783920,257679404318059_1270769169675739
154987261637960,Cristina Godoy,"No me representa,y las cosas no se mezclan.",2017-03-03T17:40:07+0000,9,0,1270769169675739_1271664959586160,257679404318059_1270769169675739
683456295076165,Marta Estela Paez,Día de la mujer o acto político oportunista de zurdos,2017-03-05T12:53:36+0000,5,0,1270769169675739_1273461162739873,257679404318059_1270769169675739
10205292961420753,Laura Estela Babyaczuk,VERGONZOSO!,2017-03-04T02:53:53+0000,4,0,1270769169675739_1272060089546647,257679404318059_1270769169675739
803533636380253,Fernando Chanquía Aguirre,Va a hacer otro tetazo>?,2017-03-03T23:22:32+0000,1,2,1270769169675739_1271920902893899,257679404318059_1270769169675739
741605222664051,Lucy Strumia,Una buena causa como ni una menos la mezclan con fruta podrida,2017-03-06T18:12:54+0000,0,0,1270769169675739_1274703969282259,257679404318059_1270769169675739
10204561381385995,Mariano Oviedo,Hay que ir vestido de BLANCO ???,2017-03-04T07:21:29+0000,0,0,1270769169675739_1272317516187571,257679404318059_1270769169675739
1587146484921653,Ramona Delfina Bazan,Indignante lo q está haciendo el presidente .....,2017-02-16T14:14:51+0000,1,0,1257488121003844_1257563180996338,257679404318059_1257488121003844
1521667818079571,Ricardo Antonio Lenes,¡LILIANA!,2017-01-19T13:42:32+0000,1,0,1229137483838908_1229802073772449,257679404318059_1229137483838908
10204339869325348,Teresa Arambulo Alpiste,Feliz año señora Lilianita para toda la familia les mando besos y muchas bendiciones un abrazo especial a mi Nenita.,2016-12-30T20:14:27+0000,2,0,1212982818787708_1213007535451903,257679404318059_1212982818787708
10205572580780622,Kike Orozco,"Lilianita, te deseo un año pleno de felicidades y éxito en tus luchas!",2016-12-30T19:54:21+0000,1,0,1212982818787708_1212998648786125,257679404318059_1212982818787708
10206489861184349,Edith Martina,Gracias  Liliana  igualmente  para vos que este nuevo  Año te traía paz. Felicidad.prosperidad  salud  y muchas  bendiciones  besitos. Ditty,2016-12-31T04:10:41+0000,1,0,1212982818787708_1213288738757116,257679404318059_1212982818787708
1396765003950799,Gustavo Gonzalez,Todo lo mejor para vos y la familia te queremos y admiramos querida compañera .un fuerte abrazo de los y las compa de parque patricios reg capital,2016-12-31T02:53:14+0000,1,0,1212982818787708_1213252472094076,257679404318059_1212982818787708
223674944755603,Ercan Adgzl,Hasta la Vittoria siempre!!! Respects✊,2016-12-30T19:55:13+0000,1,0,1212982818787708_1212998955452761,257679404318059_1212982818787708
205700046475290,Susana Llanos,"Tenemos que seguir la lucha compañeros,buen año!!",2016-12-29T23:51:05+0000,2,0,1212281715524485_1212285032190820,257679404318059_1212281715524485
1521667818079571,Ricardo Antonio Lenes,¿ALGUN RADICAL O PERONISTA HABLÓ?,2016-12-13T23:09:52+0000,0,0,1198428060243184_1198542370231753,257679404318059_1198428060243184
1521667818079571,Ricardo Antonio Lenes,"RADICALES Y PERONISTAS,CÓMPLICES.",2016-12-08T12:58:56+0000,1,0,1192404020845588_1192816234137700,257679404318059_1192404020845588
409753709184131,Marina Ruiz,Hasta la victoria Siempre,2016-12-06T21:42:53+0000,1,0,1190969137655743_1191273270958663,257679404318059_1190969137655743
409753709184131,Marina Ruiz,Un Grossso Compañero Un Abrazo Revoluciónario,2016-12-06T21:42:45+0000,1,0,1190969137655743_1191273230958667,257679404318059_1190969137655743
409753709184131,Marina Ruiz,,2016-12-06T22:13:43+0000,0,0,1190969137655743_1191291417623515,257679404318059_1190969137655743
409753709184131,Marina Ruiz,,2016-12-06T22:12:47+0000,0,0,1190969137655743_1191291084290215,257679404318059_1190969137655743
409753709184131,Marina Ruiz,,2016-12-06T22:11:49+0000,0,0,1190969137655743_1191290730956917,257679404318059_1190969137655743
409753709184131,Marina Ruiz,,2016-12-06T22:09:05+0000,0,0,1190969137655743_1191289194290404,257679404318059_1190969137655743
409753709184131,Marina Ruiz,,2016-12-06T22:08:19+0000,0,0,1190969137655743_1191288910957099,257679404318059_1190969137655743
409753709184131,Marina Ruiz,,2016-12-06T22:06:57+0000,0,0,1190969137655743_1191287804290543,257679404318059_1190969137655743
409753709184131,Marina Ruiz,,2016-12-06T22:05:53+0000,0,0,1190969137655743_1191287244290599,257679404318059_1190969137655743
409753709184131,Marina Ruiz,Dese Tierra del fuego Un Abrazo Revoluciónario de Nuestros Compás,2016-12-06T22:15:46+0000,0,0,1190969137655743_1191292157623441,257679404318059_1190969137655743
883103741715006,Cintia Zulema Ayarzagüena,Yo?,2016-12-04T06:22:05+0000,0,0,1184709434948380_1188503507902306,257679404318059_1184709434948380
873455092747702,Gauchometalero Xeneixe,Grande compañera!!!!!,2016-11-20T04:03:41+0000,1,0,1175028639249793_1175244319228225,257679404318059_1175028639249793
205700046475290,Susana Llanos,"Liliana  hay que movilizar a la gente en Cordoba ,aca hay mucho conservadurismo",2016-11-18T00:32:07+0000,1,0,1171279206291403_1172364492849541,257679404318059_1171279206291403
205700046475290,Susana Llanos,Me encantaria Liliana pero no puedo pero deseo mucha suerte compañera,2016-11-18T00:30:47+0000,1,0,1171279206291403_1172363229516334,257679404318059_1171279206291403
10152782311647038,Romi Chanquía,El patriarcado...vigente #fuefemicidio,2016-11-15T18:41:07+0000,1,0,1170059223080068_1170073703078620,257679404318059_1170059223080068
745808955449520,Andres Beltran,Tuvimos la suerte de compartir con Luis y familia!!! Un lujo de persona!!!!,2016-11-12T03:03:41+0000,1,0,1156156781136979_1166163486802975,257679404318059_1156156781136979
10152654685378331,Ale Rossi,Lamentable su pérdida,2016-11-06T23:23:49+0000,1,0,1156156781136979_1159430877476236,257679404318059_1156156781136979
1645711105757769,Daniel Moyano,"Tremendo Amigo ,Luchador incansable",2016-11-04T17:59:30+0000,1,0,1156156781136979_1156360917783232,257679404318059_1156156781136979
1186343398066982,Caaro Cordoba,Pedit por ni una menos tmb deberia incluir en el aborto no? cuanta hipocresía señora vergüenza,2016-10-19T23:56:52+0000,0,0,1138575269561797_1138614996224491,257679404318059_1138575269561797
896698743752978,Delia Ludueña,FORTUNA atendé esta gente y dejá de chamuyar!!! Schoretti dedicate a gobernar de verdad !!! CARADURAS !!,2016-10-23T01:26:45+0000,1,0,1137395756346415_1141485845937406,257679404318059_1137395756346415
10152826921394303,Lucy Santacruz,La verdad te da bronca por qué todos se pasan la pelota y nadie hace nada,2016-10-23T09:52:31+0000,0,0,1137395756346415_1141823595903631,257679404318059_1137395756346415
713084308773712,Oscar R. González,"Bien por vos, Liliana!",2016-10-18T05:04:55+0000,1,0,1136262586459732_1136756059743718,257679404318059_1136262586459732
496496710702085,Turi Flores,"Si. Es   una barbaridad. En todo sentido,.",2016-10-18T17:16:03+0000,1,0,1136262586459732_1137513449667979,257679404318059_1136262586459732
953855284672229,Susana Victoria Lopez,,2016-10-19T15:13:12+0000,1,0,1135429993209658_1138288286257162,257679404318059_1135429993209658
10202120956200562,Dany Richard,Evaluemos al gabinete!!!,2016-10-14T13:52:43+0000,1,0,1132437123508945_1133098450109479,257679404318059_1132437123508945
10204867213434004,Euge Luque,Si quieren terminar la violencia generando más violencia bastante cortas de pensamiento son y si actuó la policía fue ante la actitud salvaje De algunas,2016-10-10T05:34:31+0000,0,0,1128911860528138_1128935677192423,257679404318059_1128911860528138
10203028517752892,Gabriela Monica Rivero,"Como siempre acompañando a los laburantes y la gente que los necesita. Liliana nunca me defraudas, sos muy importante para tu movimiento.",2016-09-24T01:32:54+0000,1,1,1113833172036007_1115014075251250,257679404318059_1113833172036007
1010999838910912,María Isabel Olmos,"LILIANA: MAS DE UNA VEZ LA HE VOTADO. ME ENCANTA SU PROTAGONISMO, SU COMPROMISO SOCIAL, SU HUMILDAD, SU CLARIDAD DE CONCEPTOS.-",2016-09-22T01:57:39+0000,1,0,1112339952185329_1113415548744436,257679404318059_1112339952185329
1521667818079571,Ricardo Antonio Lenes,NO HAY MARGEN PARA PARCHES.,2016-09-19T23:39:30+0000,1,0,1111286682290656_1111733918912599,257679404318059_1111286682290656
1726428064254270,Liliana Toledo,entre y no hay nada en esa pagina,2016-09-21T01:34:08+0000,1,4,1110550445697613_1112589582160366,257679404318059_1110550445697613
950234925087198,Maria Cristina Barrionuevo,"Que ese Plan de Lucha tambien se haga desde las bancas que ocupan para que las Leyes sean aprobadas y no queden solo en proyectos porque  la Lucha de nada sirven si no tenemos Leyes concretas que amparen a todos, HASTA LA VICTORIA SIEMPRE",2016-09-23T23:28:14+0000,1,3,1110550445697613_1114960661923258,257679404318059_1110550445697613
1489683404683159,Patricia Palacioos,Muy bueno liliana gracias por luchar por las mujeres,2016-09-22T21:33:52+0000,1,1,1110550445697613_1114082575344400,257679404318059_1110550445697613
192471847838900,Nené Arebalo,No matices! !no!!!,2016-09-30T00:43:28+0000,0,0,1110550445697613_1120087054743952,257679404318059_1110550445697613
192471847838900,Nené Arebalo,No Mati! No!!!,2016-09-30T00:43:51+0000,0,0,1110550445697613_1120087138077277,257679404318059_1110550445697613
1886498671598400,Mirtha Lehmann,"Dale Fabi, aunque sea por el viaje a Rosario!!! jajajjaa",2016-09-27T14:03:35+0000,0,0,1110550445697613_1118004568285534,257679404318059_1110550445697613
296728037386115,Gladis Miño,OTRA TRIMARCO????,2016-09-26T20:28:43+0000,0,0,1110550445697613_1117466921672632,257679404318059_1110550445697613
360383224166471,Rosita Torres,DE QUE IZQUIERDA? LA DEL PRO.-,2016-09-27T18:29:18+0000,0,0,1110550445697613_1118195188266472,257679404318059_1110550445697613
192471847838900,Nené Arebalo,CHau!!!!!!,2016-09-23T02:54:16+0000,0,0,1110550445697613_1114248815327776,257679404318059_1110550445697613
827409900685274,Le Casiu,Abril Strada,2016-09-18T22:36:18+0000,1,0,1110550445697613_1110812185671439,257679404318059_1110550445697613
10208531366102012,Sergio Giachino,Fuerza Liliana Olivero y Eze Peressini,2016-09-16T14:38:36+0000,4,0,1108661375886520_1108711799214811,257679404318059_1108661375886520
205700046475290,Susana Llanos,Feliz dia del maestro y justicia para ese maestro que dejo su vida por la educacion!!,2016-09-12T02:40:36+0000,2,0,1104758266276831_1104968769589114,257679404318059_1104758266276831
10201039580347833,Meli Ferreyra,"Yo no vivi en esa epoca horrible,pero q emocion con mis 30 años, presenciar justicia...carcel d x vida a estos seres hijos de putas y asesinos... 30.000 compañeros presentes, ahora y siempre!!!! felicidad x las viejas q nunca descansaron y nunca lo haran....",2016-08-26T12:26:03+0000,1,0,1089885061097485_1090182131067778,257679404318059_1089885061097485
1521667818079571,Ricardo Antonio Lenes,"EN LAS ESCUELAS MILITARES,SE DÁ UNA VERSIÓN DISTINTA DE LO SUCEDIDO,INCLUYENDO MALVINAS.NADIE REVISA EL MATERIAL DE ESTUDIOS DE ESOS INSTITUTOS.",2016-08-26T16:03:16+0000,0,0,1089885061097485_1090347324384592,257679404318059_1089885061097485
1519162428311456,Javier Gentile,"ASESINO DE MIERDA, COLGARLO EN LA PLAZA DE MAYO PATA PARA ARRIVA",2016-08-26T03:19:35+0000,0,0,1089885061097485_1089911067761551,257679404318059_1089885061097485
205700046475290,Susana Llanos,"Estos tipos son muy peligrosos,no se arrepienten de nada,han hecho cosas espantosas y es como si nada",2016-08-26T03:29:01+0000,0,0,1089885061097485_1089915781094413,257679404318059_1089885061097485
10205029225822738,Luciano Fiorelli,"Que bella Lili, una emoción haberte visto gritarles ASESINOS!!",2016-08-25T22:03:35+0000,2,1,1089613881124603_1089715924447732,257679404318059_1089613881124603
10207328559908887,Alicia Cba,Grande Liliana Olivero. Estas donde quisiera estar gritaste tambien por mi,2016-08-26T20:46:41+0000,1,0,1089613881124603_1090528637699794,257679404318059_1089613881124603
10205245170632810,Verónica Canciani,Presentes! Ahora y Siempre!,2016-08-26T00:29:32+0000,1,0,1089539497798708_1089791524440172,257679404318059_1089539497798708
1521667818079571,Ricardo Antonio Lenes,LILIANA UN EJEMPLO-,2016-08-26T00:21:58+0000,2,0,1089539497798708_1089787644440560,257679404318059_1089539497798708
10203297412138219,Gaby Arrieta,Nunca más!!!!,2016-08-26T01:42:35+0000,1,0,1089539497798708_1089841144435210,257679404318059_1089539497798708
1427552994230582,Rita Manuela Vazquez,Liliana una mujer coherente,2016-08-07T15:48:08+0000,1,0,1074222955997029_1074304932655498,257679404318059_1074222955997029
1392215947772945,Antonino Ovejero,"Comparto mucho el pensamiento de Meli Ferreyra , sólo veo o deseo ver una diferencia entre repudiar el apriete a alguien y apoyar a alguien . Me pasó algo parecido con Milagro Salas para la cual creí conveniente un cambio en la causa , no esa que habían inventado en su momento , yo prefería que la investiguen por apriete a luchadores sociales y malversación de fondos , no por hacer acampe . También vote y seguiré votando a Liliana Olivero . Saludos .",2016-08-05T16:50:36+0000,4,0,1072670492818942_1072786006140724,257679404318059_1072670492818942
10201039580347833,Meli Ferreyra,"Por primera vez no comparto algo con vos querida Liliana. Esta señora no considero q sea una buena representant d algo tan importante como son los derechos humanos...hay muchisimas mujeres y tambien hombres q lo representen mejor... ella es complice d un gobierno q colaboro con años d robos y saqueos al pais...q ahora seguimos,nosotros,los laburantes, pagando toda la crisis q nos legaron... ojala q llegue el tiempo en vert cambiando todo, x eso seguire votandote...",2016-08-05T16:31:57+0000,6,0,1072670492818942_1072777316141593,257679404318059_1072670492818942
895830837124322,Ariel Mansilla,"Señora Olivero, para usted es un atropello q la citen a declarar?? Puede ser luchadora por los derechos humanos, pero se la investiga por estafa, a cualquiera de nosotros nos llevarían a las patadas ante un hecho similar, me parece que esta perfecto que declare, si supuestamente no tiene nada que esconder, porque no va solita la sra hebe",2016-08-05T22:50:07+0000,0,0,1072670492818942_1073011786118146,257679404318059_1072670492818942
10206762760202657,Javier Alberto Villarroel,Defendamos el derecho a robar y no ir a la justicia,2016-08-05T19:08:33+0000,0,0,1072670492818942_1072917512794240,257679404318059_1072670492818942
1657115521181548,Serrano Fran Pancho,Un mal gobierno plutocrata macrista que se rien de todos y todas!,2016-08-05T16:25:09+0000,0,0,1072670492818942_1072773282808663,257679404318059_1072670492818942
1489683404683159,Patricia Palacioos,Si pero  robo lo que le presidencia al que menos tiene o pojo para eso una cosa es loderechos otra es robar al humilde no,2016-08-05T21:22:52+0000,0,0,1072670492818942_1072980069454651,257679404318059_1072670492818942
183637678712553,Diana Dina Dichiara,Bravo compañera!,2016-08-04T23:01:07+0000,1,0,1072287826190542_1072289672857024,257679404318059_1072287826190542
183637678712553,Diana Dina Dichiara,"Bien!
Bravo amiga Liliana Olivero!
Por su lucha de siempre y sin descanso.",2016-08-03T22:35:38+0000,1,1,1071445012941490_1071541156265209,257679404318059_1071445012941490
10152311990022299,Santiago Olagaray,"Liliana, ¿qué opinás de esto?
http://www.lavoz.com.ar/politica/monsanto-nuevo-rumor-y-desmentida?cx_level=flujo_1",2016-08-04T12:17:43+0000,0,1,1071445012941490_1071921662893825,257679404318059_1071445012941490
10207409708496107,Daniel Tamb,"Adhiero fervientemente a esta lucha fuerza compañeros,echemos a estos traficantes de la vida,negreros y hdp gracias",2016-08-04T11:21:02+0000,1,0,1071445012941490_1071896332896358,257679404318059_1071445012941490
10203832251197405,Ana Maria Chiari,Maravilloso!,2016-08-03T23:28:05+0000,1,0,1071445012941490_1071570406262284,257679404318059_1071445012941490
344069229355690,Carlos Romero,Vamos por mas carajo,2016-08-03T20:08:02+0000,3,0,1071445012941490_1071470899605568,257679404318059_1071445012941490
10205543689580311,Lucia Iglesias,Que Excelente Noticia!,2016-08-03T23:13:38+0000,1,0,1071445012941490_1071561796263145,257679404318059_1071445012941490
968241779873794,Creer Para Ver,,2016-08-13T07:09:14+0000,0,0,1071445012941490_1078630738889584,257679404318059_1071445012941490
10204820729908605,Graciela Boero,Si no puedo ir envíenme conclusión gracias,2016-08-01T23:15:22+0000,1,0,1069855076433817_1070131019739556,257679404318059_1069855076433817
1521667818079571,Ricardo Antonio Lenes,SOLO LOS TRABAJADORES TIENE LA SOLUCIÓN DE FONDO A LOS PROBLEMAS ESTRUCTURALES.,2016-07-29T22:44:16+0000,2,0,1067800466639278_1067823563303635,257679404318059_1067800466639278
492821877535961,Enzo Garcia,Hasta cuando tenemos que subensionar a los porteños nosotros del interior ?,2016-07-28T19:52:39+0000,0,0,1066958056723519_1067101696709155,257679404318059_1066958056723519
1657115521181548,Serrano Fran Pancho,¿Juan Carlos el rey de la corona española es el que asesino al ultimo leon?,2016-07-05T17:25:35+0000,0,0,1051675518251773_1051785948240730,257679404318059_1051675518251773
846521828748860,Mauro Schoenfeld,Gero,2016-07-05T14:05:11+0000,0,0,1051675518251773_1051680244917967,257679404318059_1051675518251773
10206762760202657,Javier Alberto Villarroel,Me ofrezco voluntario formar una fuerza para cazar kirchneristas.,2016-06-22T02:13:49+0000,0,0,1042937209125604_1043343759084949,257679404318059_1042937209125604
10208531366102012,Sergio Giachino,Te apoyo Liliana Olivero,2016-06-15T12:37:35+0000,1,0,1039305252822133_1039310742821584,257679404318059_1039305252822133
713084308773712,Oscar R. González,Vale el análisis en lo que concierne a libertad y el respeto a la diversidad; pero creo que hay que estaría bien revisar los conceptos sobre el islamismo(como religión) y no me parece que muchos países árabes estén enfrentados con el imperialismo.,2016-06-14T06:30:51+0000,0,0,1038385209580804_1038621462890512,257679404318059_1038385209580804
10206236449057626,Marcela Silvia Ferreyra,Yo NO LO VOTE !!!!,2016-06-10T01:46:53+0000,0,0,1036032243149434_1036109123141746,257679404318059_1036032243149434
10207243351588827,Guille Torrent,"Lamentable posicion y no por el voto a PO... Luego de callar durante todo el mes de la campaña, IS saca su pronunciamiento a pocas horas de que comienze la veda y en ella, luego de un parrafo de compromiso criticando a los candidatos del ajuste, dedica toda una serie de ataques al PTS, En las intervenciones de Guada durante toooooooda la campaña, no van a encontrar una sola critica a nuestros aliados (y en esta ocasion puntual adversarios electorales) NI UNA SOLA, por que pusimos todas nuestras energias en demostrar que Llamosas y Yuni son enemigos de los trabajadores y el pueblo. PO e IS prefirieron hacer eje, sobre todo en las ultimas horas de la campaña, en la lucha contra ""sectarios, facciosos, usurpadores""",2016-06-10T12:57:56+0000,0,0,1035744056511586_1036353099784015,257679404318059_1035744056511586
10203297412138219,Gaby Arrieta,,2016-06-04T22:59:42+0000,0,0,1033102493442409_1033138386772153,257679404318059_1033102493442409
10205367985427279,Karito Gonzalez Saavedra,http://www.cba24n.com.ar/content/buscan-antonella-rosetto,2016-06-04T22:14:57+0000,0,0,1033102493442409_1033122383440420,257679404318059_1033102493442409
713084308773712,Oscar R. González,Bien Liliana. Así tiene que ser.,2016-05-19T04:24:40+0000,1,0,1023137544438904_1023222387763753,257679404318059_1023137544438904
1121103754573884,Marta Beatriz Saavedra,Vamos el 20 a la pena?,2016-05-18T01:40:06+0000,0,0,1022221897863802_1022582704494388,257679404318059_1022221897863802
10203297412138219,Gaby Arrieta,,2016-05-11T01:18:29+0000,2,0,1018288874923771_1018298718256120,257679404318059_1018288874923771
10152654685378331,Ale Rossi,Qué genial! Éxitos!,2016-05-09T06:20:16+0000,1,0,1016978828388109_1017166401702685,257679404318059_1016978828388109
10204408362040263,Sergio Rene Oxinaga Córdoba,Estuvo muy bueno,2016-05-01T19:07:49+0000,1,0,1012590615493597_1012708442148481,257679404318059_1012590615493597
10204845267026674,Irina Shalom,Yo quiero!,2016-05-02T01:29:29+0000,0,0,1012590615493597_1012886402130685,257679404318059_1012590615493597
10152460216318520,Alejandro Martin,No se olviden de los LOCOS OLVIDADOS EN OLIVA!!!!,2016-04-28T00:46:11+0000,1,0,1010180769067915_1010339189052073,257679404318059_1010180769067915
10204811646801619,Macarena Reggiori,"Fue un comentario desafortunado. Quizá hasta quiso decir otra cosa y le salió distinto a lo que quería hacer referencia, espero.",2016-04-19T03:55:08+0000,0,0,1004840406268618_1004869769599015,257679404318059_1004840406268618
10152654685378331,Ale Rossi,Hubiera quedado mejor si hubiera dicho: la droga mata a los pobres como a la G.C.U.(Gente Como Uno) Chan!!,2016-04-19T03:47:06+0000,0,0,1004840406268618_1004866396266019,257679404318059_1004840406268618
10206418563766130,Lucas Bocanelli,Es nuestra vicepresidenta !!!! Que parece que no es de todas y todos ja ja,2016-04-20T23:30:59+0000,0,0,1004840406268618_1005976596154999,257679404318059_1004840406268618
1015769865106590,Susana Leytes,pregunto...la gente pobre no es normal????,2016-04-19T02:52:18+0000,0,0,1004840406268618_1004844319601560,257679404318059_1004840406268618
10152654685378331,Ale Rossi,"Obvio, gordis!!",2016-04-19T03:48:32+0000,0,0,1004840406268618_1004866882932637,257679404318059_1004840406268618
10152654685378331,Ale Rossi,"Obvio, gordo!",2016-04-19T03:48:02+0000,0,0,1004840406268618_1004866762932649,257679404318059_1004840406268618
10203850823686042,Maria Eugenia Castellano,Haaaa bue fue un acto fallido así piensan .,2016-04-20T03:56:11+0000,0,0,1004840406268618_1005460249539967,257679404318059_1004840406268618
1132648496750263,Oscar Aragon,Claro no son GCU,2016-04-19T03:20:58+0000,0,0,1004840406268618_1004855489600443,257679404318059_1004840406268618
257679404318059,Liliana Olivero,Gracias a todos. Noelia ya está con su familia y está en buenas condiciones. No le sucedió nada grave. Muchas gracias por viralizar. Fue por medio de la difusión que se la pudo encontrar.,2016-04-06T16:12:30+0000,8,0,997232677029391_997312880354704,257679404318059_997232677029391
684275034988428,Rosa Bringas,"Que bueno, me alegra mucho que este bien y con la familia",2016-04-07T04:41:26+0000,0,0,997232677029391_997611633658162,257679404318059_997232677029391
937379299666345,Schiaretti firmá los Decretos de la Planta Permanente,,2016-04-04T19:45:09+0000,0,0,995967117155947_996213913797934,257679404318059_995967117155947
937379299666345,Schiaretti firmá los Decretos de la Planta Permanente,,2016-04-04T19:45:24+0000,0,0,995601237192535_996213963797929,257679404318059_995601237192535
10201501373375789,Pablo Martín Guerrini,"Ahora que ONU abrió el juego y se abre la posibilidad de discutir la soberanía de Malvinas, no olvidemos a quienes en 2012 firmaron un documento a favor de la libre determinación de los kelpers ( o sea, de resignar definitivamente al legítimo derecho territorial argentino). Se hicieron llamar ""intelectuales"", y los nombres de los antipatria son: Beatriz Sarlo, Juan José Sebreli, Santiago Kovadloff, Rafael Filippelli, Emilio de Ipola, Vicente Palermo, Marcos Novaro , Eduardo Antón; Jorge Lanata, Gustavo Noriega , Pepe Eliaschev (fallecido) Luis Alberto Romero Hilda Sábato, Daniel Sabsay, Roberto Gargarella, José Miguel Onaindia, y del ex diputado nacional Fernando Iglesias.",2016-04-03T22:17:23+0000,0,0,994934913925834_995651623854163,257679404318059_994934913925834
10204366308269605,Patricia Roque Allende,"La izquierda somnolienta, Liliana, viene leentaaa!! Soy de las tuyas, pero pongamos más pilas a tooodooo lo que está pasando!!!",2016-04-02T02:27:08+0000,0,0,994223530663639_994256637326995,257679404318059_994223530663639
853376354679096,Carmen Servidio,"Faltan políticas serias de prevención,es cierto,pero hay circunstancias,que aun si no faltaran,la locura y la agresividad es moneda corriente.Vivimos en una sociedad cada día más agresiva,hasta en hechos mínimos,cuánto más en la relación de pareja,aparentemente se reacciona demencialmente,es como si la muerte fuera la única solución a los problemas,qué nos ha llevado a esto?Ojalá su familia encuentre algun día un consuelo para semejante pérdida.No se entiende,hablo del punto de vista psicológico y social.",2016-03-29T22:32:05+0000,1,0,991335414285784_991349070951085,257679404318059_991335414285784
937379299666345,Schiaretti firmá los Decretos de la Planta Permanente,"Que el Gobernador de Córdoba Juan Schiaretti CUMPLA en publicar los Decretos con los pase a planta permanente en base a los CONCURSOS PÚBLICOS 2015.
YA RENDIMOS. YA QUEDAMOS. QUEREMOS LOS DECRETOS.",2016-03-30T00:01:25+0000,0,0,991180114301314_991413144278011,257679404318059_991180114301314
10153009333362390,Corinne Roux,Fuerza Lili! Desde Buenos Aires!,2016-03-25T02:53:49+0000,2,0,986377474781578_986440914775234,257679404318059_986377474781578
933945476616798,Behold Down Imperialism,Saludos camaradas,2016-03-08T22:11:53+0000,2,0,974883772597615_974884985930827,257679404318059_974883772597615
1186343398066982,Caaro Cordoba,"Frente de izquierda son los k pero  escondidos, apoyan todas las boludeces que dice los  kirchneristas y ahí están ellos para hacerles el aguante .
Izquierda nomas sirven para cortar las calles y hacer lío, no les viene bien ni una ch@*#; y es así que nunca llegan a ningún  lado  ������������",2016-03-01T18:13:38+0000,0,0,970491609703498_970858646333461,257679404318059_970491609703498
